Data Medicao;EVAPORACAO DO PICHE, DIARIA(mm);INSOLACAO TOTAL, DIARIO(h);PRECIPITACAO TOTAL, DIARIO(mm);TEMPERATURA MAXIMA, DIARIA(Â°C);TEMPERATURA MEDIA COMPENSADA, DIARIA(Â°C);TEMPERATURA MINIMA, DIARIA(Â°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA(%);UMIDADE RELATIVA DO AR, MINIMA DIARIA(%);VENTO, VELOCIDADE MEDIA DIARIA(m/s);UMIDADE DO SOLO ESTIMADA;MEDIA DIARIA DE VAZ�O
10/08/1993;1,3;8,5;0.0;14,9;8.5;1;57.5;41.0;2,7;0.0;
11/08/1993;2,7;8;0.0;17,2;10.0;2,6;59.3;38.0;2,8;0.0;
12/08/1993;3;4,8;0.0;19;11.1;5;69.8;48.0;0,3;0.0;97.0
13/08/1993;2;6,3;0.0;23,2;13.2;6;64.0;41.0;0;0.0;
14/08/1993;2,2;2,5;0.0;22;12.8;5;65.0;51.0;0,3;0.0;
15/08/1993;3,1;8,7;0.0;25,3;16.2;9,6;69.3;43.0;0,3;0.0;84.0
16/08/1993;2,7;8,7;0.0;26;18.3;10;63.3;46.0;2,4;0.0;
17/08/1993;2,8;0;0.0;18,8;10.6;7,2;88.5;73.0;4,1;0.0;
18/08/1993;1,2;5,9;1.8;13,5;9.0;5,6;73.0;59.0;0,6;13.14;
19/08/1993;1,5;9;0.0;19,2;10.3;3;68.5;45.0;1,2;0.0;
20/08/1993;2,2;8,7;0.0;19,4;11.2;4;73.8;45.0;1;0.0;
21/08/1993;2,3;2,2;0.0;20,5;14.5;10;68.0;53.0;3,7;0.0;
22/08/1993;3,3;5,8;0.0;22,8;15.6;10,4;72.5;51.0;1,3;0.0;
23/08/1993;2,2;0;0.0;19;15.2;10,5;79.0;68.0;0;0.0;68.0
24/08/1993;1,5;3,6;0.0;24,5;16.9;11,4;71.5;57.0;0,2;0.0;
25/08/1993;2,3;8,8;0.0;25,6;16.8;9;73.3;49.0;0,1;0.0;
26/08/1993;2,6;8,7;0.0;27,3;18.6;11,2;68.0;49.0;0,9;0.0;
27/08/1993;3,4;8,8;0.0;29,2;19.8;12,8;72.0;48.0;0;0.0;
28/08/1993;3,4;0;0.0;30,7;21.2;15,4;62.5;47.0;1,7;0.0;
29/08/1993;4,3;0;0.0;26,6;20.6;16;75.3;59.0;2,5;0.0;
30/08/1993;2;0;8.2;27,8;19.8;15,3;87.8;67.0;5,1;34.613.461.538.461.500;
31/08/1993;1;3;25.0;19,1;16.5;14,6;87.3;81.0;6,7;12.471.428.571.428.500;61.0
01/09/1993;0,9;0;3.5;16,2;14.8;14,2;95.0;92.0;1,6;21.044.303.797.468.300;71.0
02/09/1993;0,6;8,5;9.2;18;14.1;12,2;65.3;44.0;6,1;39.785.430.463.576.100;
03/09/1993;2,6;6,4;0.0;17,9;11.6;7;79.5;57.0;0,5;0.0;
04/09/1993;1,3;9,8;0.0;22,4;13.6;6;68.0;43.0;0,3;0.0;
05/09/1993;2,8;9,5;0.0;22,8;15.0;7,8;60.5;53.0;0,7;0.0;
06/09/1993;3,6;9,3;0.0;25,3;17.2;10;67.5;49.0;1,1;0.0;64.0
07/09/1993;3,6;0;0.0;23,3;18.6;15,8;71.8;63.0;2,5;0.0;65.0
08/09/1993;2,3;9,9;0.0;19,3;13.3;8,2;63.5;44.0;2,5;0.0;
09/09/1993;2,7;2,3;0.0;20;13.2;7,6;64.0;47.0;1,2;0.0;67.0
10/09/1993;2,8;9,8;0.0;22,4;16.8;5,4;59.3;40.0;0,9;0.0;66.0
11/09/1993;3,2;1,8;0.0;22,6;14.1;9,3;74.0;63.0;1,9;0.0;
12/09/1993;2;8,8;0.0;21;14.8;9;65.0;51.0;4,5;0.0;68.0
13/09/1993;3;8,4;0.0;23,6;16.0;9,2;70.8;49.0;0,6;0.0;
14/09/1993;2,6;2,8;0.0;24;16.7;11,6;81.5;73.0;1;0.0;
15/09/1993;1,4;1,2;0.0;19,6;16.6;14,4;86.5;77.0;3,2;0.0;
16/09/1993;1;1,9;0.4;21,8;17.9;14,7;81.5;71.0;1,1;1.724.867.724.867.720;
17/09/1993;1,6;2,8;0.0;22,4;18.1;15,9;87.0;76.0;2;0.0;58.0
18/09/1993;2,3;1,9;0.0;24,7;19.6;15;83.8;68.0;1,7;0.0;49.0
19/09/1993;1,5;6,1;0.7;24;17.6;15,4;83.5;71.0;2,4;31.424.731.182.795.600;
20/09/1993;1,6;0;18.7;19,6;16.9;14,8;93.8;84.0;5;9.799.217.877.094.970;64.0
21/09/1993;1,1;0,9;0.3;17,8;15.8;13,2;63.5;66.0;2,6;11.339.285.714.285.700;
22/09/1993;2,1;0;0.0;17,2;14.1;12,2;86.0;54.0;6,3;0.0;
23/09/1993;1,4;0;6.8;14;13.2;11;93.8;90.0;11;44.918.309.859.154.900;
24/09/1993;0,4;0;22.4;14,9;14.1;13;93.0;93.0;7,5;13.796.026.490.066.200;
25/09/1993;0,9;5,4;1.4;20;15.8;13;73.8;62.0;7,9;61.499.999.999.999.900;80.0
26/09/1993;3;0;2.2;17;15.3;12,5;89.0;75.0;1,3;12.012.269.938.650.300;
27/09/1993;1,2;6,4;5.2;20;15.5;12,2;76.0;63.0;2,6;2.395.151.515.151.510;
28/09/1993;1,9;10;0.0;24,6;16.2;8,8;69.5;42.0;2,4;0.0;
29/09/1993;2,9;3,5;0.0;24,8;18.5;13,6;79.8;57.0;1,3;0.0;
30/09/1993;1,5;0;1.4;23,8;19.4;15,8;87.8;76.0;0;6.025.490.196.078.430;
01/10/1993;1;3,4;0.0;24,5;19.7;16,2;84.5;71.0;0,4;0.0;
02/10/1993;0,8;2,6;0.0;27;20.5;17,4;92.5;88.0;0;0.0;
03/10/1993;1,4;0,4;11.5;20,8;17.7;16,4;90.3;88.0;2,2;5.553.208.556.149.730;
04/10/1993;0,8;3,2;0.0;20;17.8;15,6;93.0;88.0;0,4;0.0;
05/10/1993;1,2;4;1.3;19,2;15.3;13,5;78.0;68.0;2,1;6.220.858.895.705.520;
06/10/1993;2,1;4,8;0.0;20,7;14.7;10;73.8;52.0;1,7;0.0;
07/10/1993;1,7;7,3;0.0;25;16.6;9;77.3;56.0;0,9;0.0;
08/10/1993;2,5;9,5;0.0;29,5;20.5;11,6;62.8;39.0;0,1;0.0;
09/10/1993;4;4,3;0.0;28,4;20.1;13,6;74.8;53.0;2,5;0.0;
10/10/1993;1,8;9,1;0.0;32,6;22.1;13,6;70.3;46.0;0,4;0.0;61.0
11/10/1993;3,2;9,6;0.0;35,2;25.6;16,5;62.8;42.0;1,2;0.0;
12/10/1993;3,5;3,9;0.0;35,9;27.6;19,2;59.8;40.0;1,7;0.0;
13/10/1993;4,5;0;4.3;28,3;22.0;18,4;84.5;67.0;2,5;1.579.782.608.695.650;
14/10/1993;1,1;3,8;0.0;29;23.4;19,4;80.5;62.0;0,3;0.0;
15/10/1993;2,7;2,7;0.0;29,2;23.3;19,8;74.8;53.0;2,8;0.0;
16/10/1993;2,7;2,3;0.0;34,4;25.9;17,8;64.3;46.0;3,2;0.0;
17/10/1993;4,5;3,5;0.0;34;24.8;20,7;72.5;60.0;7,7;0.0;
18/10/1993;4,2;0;1.3;23,1;19.1;17;73.0;59.0;4,1;4.721.393.034.825.870;
19/10/1993;2,5;0;6.0;21,6;17.7;15,4;87.8;77.0;4,3;28.171.122.994.652.400;58.0
20/10/1993;1,8;0;9.9;20,8;18.9;15,8;95.3;86.0;0,8;474.105.527.638.191;
21/10/1993;0,2;2;11.1;26,3;21.3;17,6;86.8;75.0;1,7;4.320.538.116.591.920;
22/10/1993;1,3;0;18.4;19,2;18.7;17,7;96.0;90.0;2,3;8.966.497.461.928.930;
23/10/1993;0,5;2,3;56.5;22,1;17.8;16,2;85.0;69.0;4;25.545.212.765.957.400;
24/10/1993;1,5;1,5;0.3;20,2;16.8;13,2;85.5;78.0;3,2;1.441.011.235.955.050;
25/10/1993;1,1;0;1.1;19,8;16.8;15;93.5;91.0;2,4;577.808.988.764.045;
26/10/1993;1;7,9;4.1;20;15.6;12,8;73.3;60.0;2;18.104.216.867.469.800;
27/10/1993;2,6;10,8;0.0;23;16.8;9,6;68.8;54.0;1,5;0.0;
28/10/1993;3,8;11,3;0.0;27,8;20.6;13,4;68.5;51.0;1,8;0.0;70.0
29/10/1993;3,8;9,4;0.0;31,4;23.1;14,8;57.8;44.0;2,2;0.0;
30/10/1993;4,4;9;0.0;32,8;25.1;17;57.3;26.0;1,5;0.0;
31/10/1993;3;5,5;22.0;36,5;25.3;20;72.5;42.0;6;6.064.638.783.269.960;68.0
01/11/1993;2;5,4;7.2;25;20.3;17,8;68.3;52.0;3,1;2.308.732.394.366.190;
02/11/1993;4;11;0.2;26;19.4;12,8;61.5;45.0;1,2;0.6029411764705883;
03/11/1993;3,3;10,7;0.0;28,6;20.8;12,8;61.5;40.0;0,5;0.0;
04/11/1993;4,2;10,2;0.0;31,3;23.2;15;49.0;34.0;1,1;0.0;
05/11/1993;5,5;0;0.0;26,5;21.8;17,6;73.3;53.0;2,5;0.0;
06/11/1993;2,2;11,6;2.3;23,4;19.1;17,2;67.0;55.0;2,4;7.666.666.666.666.660;
07/11/1993;3,8;11,6;0.0;24;19.6;14,2;51.3;45.0;2,4;0.0;
08/11/1993;5;11,3;0.0;27,2;20.3;13,2;58.3;39.0;1,4;0.0;
09/11/1993;4;10,9;0.0;31,8;22.4;13,6;55.3;29.0;2,4;0.0;68.0
10/11/1993;5,9;11;0.0;32;23.5;15,3;63.8;46.0;1,8;0.0;
11/11/1993;5,9;11,1;0.0;34,7;25.5;18;61.0;37.0;1,8;0.0;
12/11/1993;5,5;5,1;0.0;32,9;25.2;21;76.8;60.0;1,8;0.0;
13/11/1993;2,8;1,8;12.3;29,1;24.3;20,6;87.0;78.0;1;4.229.644.268.774.700;
14/11/1993;1,4;0;1.5;23,6;20.5;18,2;93.5;88.0;2;6.523.255.813.953.480;69.0
15/11/1993;0,6;0;67.8;23,8;21.4;19;96.0;96.0;0,6;29.057.142.857.142.800;
16/11/1993;0,3;2,6;37.3;28,2;23.1;19,5;93.0;92.0;1,1;14.393.775.933.609.900;
17/11/1993;1,1;10,6;39.4;27,2;23.4;20,8;65.0;62.0;2,5;10.495.901.639.344.200;
18/11/1993;4,1;11,4;0.0;26,8;21.4;16,8;53.3;33.0;3,4;0.0;83.0
19/11/1993;5,9;11,6;0.0;26,4;20.4;15,4;63.3;41.0;2,3;0.0;
20/11/1993;2,1;11;0.0;26,7;20.4;14;67.5;39.0;1,1;0.0;
21/11/1993;4,2;11,5;0.0;31;22.2;13,8;65.3;40.0;1,1;0.0;
22/11/1993;4;9;0.0;29,5;23.8;19,4;73.8;57.0;1,1;0.0;
23/11/1993;1,6;0,7;0.0;31,4;25.0;20;75.5;60.0;1,2;0.0;
24/11/1993;3,2;8,7;0.0;31,1;24.9;20,6;79.5;64.0;2;0.0;
25/11/1993;2,7;5,6;0.0;29,2;25.0;21,2;77.0;69.0;3;0.0;
26/11/1993;2,9;6,8;0.0;31,3;25.2;22,2;68.5;57.0;1,8;0.0;
27/11/1993;4,4;1,4;6.8;23,3;20.9;19;63.0;56.0;5;1.956.164.383.561.640;
28/11/1993;1,5;4,5;0.3;23,4;19.6;17;71.0;61.0;4,6;10.339.805.825.242.700;
29/11/1993;3,4;11,7;0.0;26,7;20.7;15,5;67.5;52.0;1,5;0.0;
30/11/1993;3,1;5,8;0.0;30,1;21.8;17;80.8;59.0;2,6;0.0;
01/12/1993;2,3;6,5;9.4;25,5;19.2;16,4;64.5;46.0;2,1;3.001.485.148.514.850;99.0
02/12/1993;3,4;12,2;0.0;30,5;22.4;14,1;67.0;45.0;1,5;0.0;
03/12/1993;3,6;12,2;0.0;35,8;26.6;19;67.8;45.0;1,8;0.0;
04/12/1993;4,4;6,1;5.0;36,5;26.5;20,2;75.8;50.0;4,2;13.781.818.181.818.100;
05/12/1993;3,1;0;45.8;23,2;20.2;18,8;91.5;88.0;2,4;1.976.745.283.018.860;99.0
06/12/1993;1;0;2.2;29;23.3;18,8;87.0;75.0;1,7;78.765.432.098.765.400;
07/12/1993;2,1;3,6;0.4;26,5;23.2;21,2;91.8;89.0;1,3;15.173.553.719.008.200;
08/12/1993;1;4,2;1.4;27,6;22.3;20,4;80.3;64.0;1,9;482.489.270.386.266;
09/12/1993;2,1;11;0.0;30,6;23.3;16,6;71.0;53.0;1,4;0.0;
10/12/1993;3,3;8,9;0.0;30,4;24.7;19,8;77.0;66.0;2,9;0.0;
11/12/1993;3,3;8,7;0.0;30,8;24.6;20;72.8;56.0;3,4;0.0;86.0
12/12/1993;4,2;11,7;0.0;33,5;27.0;20,5;66.0;57.0;1,9;0.0;
13/12/1993;4,3;0;35.6;26,4;22.9;20,4;91.8;73.0;0,5;1.367.397.489.539.740;
14/12/1993;0,7;0,5;17.9;28;23.9;20,2;87.5;80.0;2,1;6.290.160.642.570.280;75.0
15/12/1993;1,4;6,5;2.1;33;26.0;22;82.8;64.0;0,9;64.399.999.999.999.900;
16/12/1993;1,3;0,3;15.2;25;21.8;20,2;84.0;73.0;2,8;5.599.999.999.999.990;
17/12/1993;1,9;11,9;0.4;27,2;21.1;16,4;63.0;44.0;1;11.402.714.932.126.600;
18/12/1993;4,6;11,4;0.0;30,8;22.3;13,7;53.3;39.0;2;0.0;
19/12/1993;4,7;9,2;0.0;33,2;26.8;19,8;54.0;41.0;1,8;0.0;
20/12/1993;5,5;10,7;0.0;27,3;21.5;19;61.0;56.0;4;0.0;
21/12/1993;3,8;11,7;0.0;24,8;19.2;12,6;65.8;56.0;2,6;0.0;99.0
22/12/1993;4,1;11,9;0.0;29,7;22.7;17;63.8;51.0;2,3;0.0;87.0
23/12/1993;4,5;1,6;0.0;31,2;24.1;18,2;62.8;43.0;1;0.0;
24/12/1993;4,7;11,1;0.0;32,5;25.6;19,3;64.0;51.0;2,7;0.0;
25/12/1993;4,5;11,8;0.0;33;26.0;19;67.0;48.0;1,8;0.0;
26/12/1993;4,5;9,1;0.0;35,2;25.7;21;69.5;49.0;1,2;0.0;
27/12/1993;4;4;6.2;32;24.7;19,8;78.3;61.0;1,7;18.889.494.163.424.100;
28/12/1993;2;7,6;44.3;30;24.0;20,6;82.3;60.0;4,3;14.583.559.999.999.900;
29/12/1993;2,7;7,4;8.3;25,2;19.9;16,7;65.5;48.0;3,1;26.011.961.722.488.000;
30/12/1993;3,3;10,1;4.1;26,6;20.0;15;64.5;44.0;0,6;12.592.857.142.857.100;86.0
31/12/1993;3;12,1;0.0;30,7;22.7;15;64.5;43.0;1,1;0.0;
01/01/1994;4;12;0.0;32,3;24.9;18,2;64.8;43.0;2,2;0.0;
02/01/1994;4,5;9,7;0.0;28,9;22.7;19,8;69.3;54.0;3,2;0.0;76.0
03/01/1994;3,8;11,6;0.0;27,5;21.4;15,4;64.5;52.0;1,4;0.0;
04/01/1994;4;12,1;0.0;30;23.1;17;61.5;45.0;2,1;0.0;
05/01/1994;4,3;12;0.0;31;23.6;18,4;64.8;51.0;2,6;0.0;63.0
06/01/1994;4,2;11,3;0.0;31,5;24.5;17,2;65.5;51.0;0,9;0.0;
07/01/1994;3,7;10,8;0.0;34;26.0;19;64.5;44.0;1,8;0.0;
08/01/1994;3,7;0;0.0;31,5;24.5;21,6;81.8;69.0;1,9;0.0;
09/01/1994;2,3;0;17.4;22,8;19.7;18,2;85.0;80.0;3,7;7.144.927.536.231.880;
10/01/1994;1,7;7;10.6;24,9;19.7;14,5;66.8;47.0;1,5;3.420.676.328.502.410;
11/01/1994;3;11,5;0.0;29,4;21.1;13;55.8;36.0;1;0.0;
12/01/1994;5,2;12,1;0.0;32,1;23.3;13,6;58.0;41.0;1,8;0.0;
13/01/1994;4,1;9,2;0.0;29,6;23.7;18,8;76.0;59.0;2,1;0.0;
14/01/1994;2,7;9,7;0.0;32;25.0;21;72.3;55.0;1,4;0.0;
15/01/1994;3;11,6;0.0;33,7;25.8;18,5;61.0;46.0;1,2;0.0;
16/01/1994;4;4,8;0.0;28,1;23.3;19,8;74.5;65.0;2,2;0.0;
17/01/1994;3;5,1;0.6;28,2;23.3;19,8;82.3;69.0;2,4;20.320.987.654.320.900;65.0
18/01/1994;1,8;5,3;0.0;30;24.6;21,2;75.3;68.0;1,6;0.0;63.0
19/01/1994;2,2;11,6;0.0;31,5;24.2;18,2;69.0;43.0;2,1;0.0;
20/01/1994;6;11,7;0.0;33,5;25.7;19;66.3;45.0;1,1;0.0;
21/01/1994;3,7;9,8;0.0;29,2;24.4;21,2;74.8;57.0;2,2;0.0;
22/01/1994;3,8;9,4;0.0;28;23.0;19,6;65.5;55.0;3,8;0.0;
23/01/1994;4,3;8,8;0.0;34,9;26.3;19;69.5;47.0;1,7;0.0;
24/01/1994;3,3;0;0.0;31,2;24.9;21,8;80.5;58.0;1,6;0.0;
25/01/1994;1,9;9,5;32.9;30;26.4;21,8;86.5;79.0;1;10.386.313.868.613.100;
26/01/1994;3,2;1,9;12.3;26,8;22.8;20,4;74.5;65.0;2;38.502.100.840.336.100;
27/01/1994;2,3;9,9;0.4;29,2;22.6;16;68.0;56.0;2,4;1.152.542.372.881.350;55.0
28/01/1994;3;5,6;0.0;29,5;23.6;19;72.8;52.0;2,4;0.0;51.0
29/01/1994;3,5;11,7;0.0;32,3;25.2;19;68.3;50.0;1,5;0.0;
30/01/1994;3,5;10,3;0.0;33,4;26.0;20,4;68.5;48.0;1,6;0.0;
31/01/1994;4,5;4,8;0.0;33,2;25.6;21;78.5;66.0;0,5;0.0;
01/02/1994;2,5;5,9;1.2;31,6;26.5;21,8;74.3;64.0;0,9;32.421.818.181.818.100;
02/02/1994;3,5;10,3;0.0;33,7;28.6;22,6;63.0;52.0;2;0.0;
03/02/1994;5;8,9;0.0;35,4;;23,2;;45.0;2,5;;42.0
04/02/1994;4,3;2,4;39.0;28,6;24.7;20,8;83.5;73.0;0,7;12.671.206.225.680.900;
05/02/1994;1,7;3,2;0.2;28,1;23.3;21;66.3;62.0;3,7;0.545679012345679;
06/02/1994;3,3;7,8;0.0;25,7;21.2;17,4;59.0;46.0;2,1;0.0;
07/02/1994;4;11,4;0.0;28,6;22.8;17;67.3;55.0;2,9;0.0;
08/02/1994;4;4,5;0.0;27,6;23.4;19,4;79.0;70.0;1,9;0.0;
09/02/1994;1,8;5,5;0.8;33;25.4;20;79.0;60.0;0,5;2.393.939.393.939.390;
10/02/1994;1,9;4,2;21.0;27,6;23.8;21,4;78.8;66.0;2,6;667.258.064.516.129;
11/02/1994;2;0;0.0;24,3;22.1;20,6;86.8;78.0;2,2;0.0;52.0
12/02/1994;0,9;2,6;69.8;26,9;22.0;19,6;89.3;73.0;3,6;2.710.060.869.565.210;
13/02/1994;1;4,1;10.6;26,2;22.6;19,8;85.8;76.0;3,8;38.537.288.135.593.200;
14/02/1994;2,2;0;11.0;23,8;22.2;20,8;94.0;86.0;2;4.456.896.551.724.130;49.0
15/02/1994;0,2;7,1;43.5;29,8;25.1;21;81.3;66.0;2,1;13.549.999.999.999.900;59.0
16/02/1994;2,2;7,5;0.0;35;24.7;20;77.0;52.0;2,6;0.0;
17/02/1994;3;0;22.7;21,9;19.5;17,9;89.0;84.0;1,1;9.855.121.951.219.510;
18/02/1994;0,6;0,5;3.9;24,7;19.8;16,2;86.8;76.0;0,8;16.275;84.0
19/02/1994;1,3;9,5;0.0;28,3;22.3;16,7;82.0;60.0;1,9;0.0;
20/02/1994;2;9,5;0.0;28,8;23.1;19,2;77.8;62.0;3;0.0;
21/02/1994;2,7;0,8;0.0;29,3;24.1;20,8;89.3;79.0;0,9;0.0;
22/02/1994;1;0,2;3.5;28,6;24.0;21;92.0;91.0;1,4;12.88;
23/02/1994;1;7,6;17.9;31;24.6;21,4;85.0;68.0;0,8;59.433.593.749.999.900;
24/02/1994;1,4;0;3.8;28,1;24.3;21,6;90.0;76.0;1,5;13.517.786.561.264.800;
25/02/1994;2,7;8,1;1.6;30,4;25.2;20,7;77.5;61.0;1,5;4.732.824.427.480.910;
26/02/1994;2,4;5;0.5;30,3;24.4;21,6;80.0;62.0;1,4;15.748.031.496.062.900;
27/02/1994;2;7,7;0.0;31;24.2;20,2;78.5;60.0;1,4;0.0;
28/02/1994;2,3;6,8;0.0;29,5;24.9;21;81.8;71.0;1,3;0.0;
01/03/1994;2,2;5,1;34.2;27;21.5;18,6;72.5;62.0;2,9;110.2;
02/03/1994;3,2;10,1;0.0;24,2;19.4;15;68.8;53.0;1,6;0.0;
03/03/1994;2,2;10,2;0.0;27,6;20.7;13,8;72.0;54.0;1,6;0.0;
04/03/1994;3,1;10;0.0;29,8;;15,6;;57.0;1,3;;104.0
05/03/1994;2,7;10;0.0;29,4;22.5;15,8;75.8;53.0;1,9;0.0;
06/03/1994;3;10;0.0;28,3;22.9;18,2;74.0;51.0;2,5;0.0;95.0
07/03/1994;3,8;9,4;0.0;26,7;22.5;19,4;66.3;54.0;2,7;0.0;86.0
08/03/1994;4,2;7,8;0.0;26,8;22.3;18,8;68.3;54.0;4,5;0.0;
09/03/1994;4;1,9;0.0;23,4;21.3;18,8;90.3;75.0;1,4;0.0;
10/03/1994;0,2;9,6;27.6;31;24.1;18;75.3;57.0;0,8;82.8;
11/03/1994;3,2;8,2;0.0;29,6;23.7;19,2;82.5;61.0;1,8;0.0;
12/03/1994;2,3;9,3;0.0;30;24.3;21;78.8;60.0;1,1;0.0;
13/03/1994;2,7;10,6;0.0;31,8;24.6;19,6;75.8;52.0;0,7;0.0;
14/03/1994;3;8,5;0.0;32,3;25.2;20;78.0;60.0;0,2;0.0;
15/03/1994;5,6;9,7;0.0;32,2;25.8;21;74.8;56.0;2,1;0.0;
16/03/1994;3;7,7;0.0;33,5;26.7;21,6;70.8;50.0;0,7;0.0;
17/03/1994;3,1;8,3;0.4;30,5;25.6;21,4;81.3;70.0;1,6;12.225.563.909.774.400;
18/03/1994;1,7;1,9;0.0;28,8;23.9;21,4;88.5;69.0;0,2;0.0;
19/03/1994;0,9;8,5;30.3;28,7;24.1;20,4;70.8;51.0;0,8;8.546.772.908.366.530;
20/03/1994;4,2;10,3;0.0;29,2;24.5;20,8;66.8;51.0;1,3;0.0;
21/03/1994;4,2;8,3;1.0;25;20.5;17;66.3;50.0;3;3.083.720.930.232.550;
22/03/1994;3,7;8,4;0.0;23;19.9;17;88.3;65.0;2,4;0.0;
23/03/1994;1;8,2;3.6;25,8;21.4;17,4;80.0;63.0;1,2;12.857.142.857.142.800;
24/03/1994;2,1;10,1;0.0;31,1;23.7;17;68.3;48.0;0;0.0;65.0
25/03/1994;3,2;2,6;0.0;25,6;20.4;17,4;86.8;69.0;1,3;0.0;
26/03/1994;1,2;8,5;9.3;24;18.0;12,6;77.5;63.0;1,4;3.793.421.052.631.570;
27/03/1994;2;10,5;0.0;27,3;20.7;14,4;72.8;55.0;2,5;0.0;
28/03/1994;3,4;10,7;0.0;32,4;23.8;16;65.0;47.0;0;0.0;
29/03/1994;3,1;3,5;0.0;29,1;22.9;18,2;78.3;64.0;2;0.0;
30/03/1994;2,2;0;29.9;23,1;19.0;17,2;94.0;87.0;0,9;140.53;
31/03/1994;0,6;0;3.3;22,4;19.3;17;71.8;63.0;1,3;11.671.921.182.266.000;
01/04/1994;2,7;7,2;0.0;24,8;19.2;14,4;72.3;61.0;0,9;0.0;74.0
02/04/1994;2,5;10,5;0.0;29,2;21.6;15;72.5;54.0;0,6;0.0;
03/04/1994;2;8,6;0.0;29,8;;14;;81.0;;;
04/04/1994;3;9,4;0.0;30;22.5;14,4;78.8;57.0;0,1;0.0;
05/04/1994;3;8,6;0.0;32,4;23.9;17,5;76.0;49.0;1,7;0.0;
06/04/1994;3,5;0;0.0;25;19.5;16,4;86.3;77.0;2,6;0.0;
07/04/1994;2;0,9;29.0;20,3;16.7;14;85.5;86.0;3,5;14.008.474.576.271.100;
08/04/1994;1,2;2,9;2.3;22,3;17.7;14,8;77.0;66.0;1,5;9.470.588.235.294.110;
09/04/1994;2,1;8,9;0.0;26;19.8;13,9;72.3;57.0;0,7;0.0;
10/04/1994;2,5;0,6;0.0;24;19.6;16,8;81.5;71.0;0,6;0.0;
11/04/1994;1,7;9,8;0.0;23,2;17.5;12,8;66.0;49.0;1,6;0.0;
12/04/1994;2,8;8,2;0.0;24,6;16.7;11,3;77.0;59.0;2,1;0.0;
13/04/1994;2,4;7,5;0.0;24;16.6;10;79.5;53.0;0,4;0.0;70.0
14/04/1994;1,7;8,8;0.0;27;18.3;12;82.8;61.0;0,6;0.0;
15/04/1994;1,6;6,9;0.1;26,4;18.3;14;83.8;57.0;0,4;0.43419689119170984;
16/04/1994;1,2;6,8;0.0;29;19.6;12,4;76.3;50.0;1,3;0.0;
17/04/1994;2,8;1,4;0.0;26,2;19.2;15,3;82.8;67.0;0,3;0.0;
18/04/1994;1,9;7,1;40.2;21,2;15.5;13,6;64.0;47.0;2;15.592.727.272.727.200;
19/04/1994;2,7;4,4;0.0;21,2;14.6;9,6;82.3;68.0;0,4;0.0;
20/04/1994;1,6;7,9;0.2;27,2;19.7;12,4;77.8;59.0;1,3;0.7516908212560387;
21/04/1994;1;0;24.4;21,5;19.4;18,2;93.0;85.0;0,4;11.123.529.411.764.700;
22/04/1994;1,3;9,3;3.1;22,5;16.4;13,4;76.0;38.0;0,1;13.540.229.885.057.400;80.0
23/04/1994;2,5;11,3;0.0;23,5;15.3;8,4;72.5;44.0;1,8;0.0;
24/04/1994;3;0;0.0;20,7;17.8;14,2;85.0;79.0;2;0.0;
25/04/1994;1,3;0;5.7;22,4;19.7;16,7;87.5;84.0;0,3;24.094.202.898.550.700;70.0
26/04/1994;0,4;5,6;21.9;30;22.7;16,8;79.5;63.0;0,7;734.620.253.164.557;
27/04/1994;2;9,7;0.0;33,6;26.0;20;76.3;52.0;1,3;0.0;
28/04/1994;2,9;0;0.0;25,7;20.3;17,8;90.3;81.0;1,2;0.0;
29/04/1994;0,5;0;1.8;22,7;20.3;18;85.0;60.0;1,1;7.183.098.591.549.290;
30/04/1994;0,7;0,5;27.2;29;22.7;20;89.3;73.0;0,9;10.248.776.371.308.000;
01/05/1994;1,2;8,6;0.0;30,5;23.2;17,8;76.0;52.0;1,1;0.0;
02/05/1994;2,9;8;0.0;30,5;23.5;19;76.5;59.0;1,5;0.0;
03/05/1994;2,2;3,4;0.0;29;23.2;18,2;82.3;61.0;1,9;0.0;82.0
04/05/1994;1,8;0;22.6;26;;19,8;;73.0;1;;
05/05/1994;0,9;8,6;0.5;26,6;20.1;16;86.3;69.0;0,7;2.045.023.696.682.460;87.0
06/05/1994;1,2;8,6;0.2;28,5;20.6;14;82.3;54.0;0,6;0.7620370370370371;
07/05/1994;1,9;11,4;0.0;30,5;22.8;18,3;78.8;58.0;2,4;0.0;
08/05/1994;2,7;7,4;0.0;31,5;24.3;18;67.8;45.0;1,4;0.0;
09/05/1994;3,3;9,3;1.0;25,2;19.4;16,8;92.0;68.0;2,4;4.509.803.921.568.620;
10/05/1994;0,7;0;10.0;20,7;17.7;15,8;80.0;70.0;2,6;42.780.748.663.101.600;
11/05/1994;2,4;0;0.0;18;15.0;12,6;89.8;80.0;1,3;0.0;
12/05/1994;0,3;0;34.1;17,2;15.6;13;94.3;93.0;3,1;19.371.265.060.240.900;
13/05/1994;0,6;0;24.3;20,7;17.5;15,3;92.3;87.0;1;12.123.729.729.729.700;
14/05/1994;0,2;3,5;3.0;23,5;19.0;16,4;90.3;81.0;2;13.544.999.999.999.900;97.0
15/05/1994;0,3;3,6;1.0;23,8;18.7;15,8;86.5;72.0;1;43.908.629.441.624.300;
16/05/1994;1,7;6,9;0.2;26,5;20.9;16,7;82.5;64.0;0,6;0.7534246575342466;
